time,price,number
Mar 16 2018 01 0,79.756,56
Mar 17 2018 01 0,47.369,58
Mar 18 2018 01 0,44.114,44
Mar 19 2018 01 0,45.99,31
Mar 20 2018 01 0,44.809,40
Mar 21 2018 01 0,44.814,28
Mar 22 2018 01 0,43.638,31
Mar 23 2018 01 0,42.304,57
Mar 24 2018 01 0,44.156,47
Mar 25 2018 01 0,49.139,47
Mar 26 2018 01 0,44.044,42
Mar 27 2018 01 0,42.391,62
Mar 28 2018 01 0,41.276,51
Mar 29 2018 01 0,42.857,50
Mar 30 2018 01 0,39.265,69
Mar 31 2018 01 0,39.229,56
Apr 01 2018 01 0,41.564,48
Apr 02 2018 01 0,39.175,49
Apr 03 2018 01 0,40.613,47
Apr 04 2018 01 0,41.309,45
Apr 05 2018 01 0,39.699,32
Apr 06 2018 01 0,41.043,41
Apr 07 2018 01 0,39.885,44
Apr 08 2018 01 0,38.864,51
Apr 09 2018 01 0,41.618,48
Apr 10 2018 01 0,38.788,43
Apr 11 2018 01 0,38.59,41
Apr 12 2018 01 0,37.475,39
Apr 13 2018 01 0,38.398,46
Apr 14 2018 01 0,38.384,52
Apr 15 2018 01 0,36.373,49
Apr 16 2018 01 0,39.899,43
Apr 17 2018 01 0,38.327,30
Apr 18 2018 01 0,37.906,27
Apr 19 2018 01 0,39.013,32
Apr 20 2018 01 0,39.827,34
Apr 21 2018 01 0,38.792,47
Apr 22 2018 01 0,37.735,40
Apr 23 2018 01 0,38.794,34
Apr 24 2018 01 0,38.321,32
Apr 25 2018 01 0,36.495,38
Apr 26 2018 01 0,37.473,37
Apr 27 2018 01 0,38.783,47
Apr 28 2018 01 0,38.507,51
Apr 29 2018 01 0,38.123,36
Apr 30 2018 01 0,41.215,43
May 01 2018 01 0,36.728,36
May 02 2018 01 0,38.578,39
May 03 2018 01 0,38.158,44
May 04 2018 01 0,37.767,47
May 05 2018 01 0,36.592,58
May 06 2018 01 0,37.914,34
May 07 2018 01 0,39.213,32
May 08 2018 01 0,37.969,36
May 09 2018 01 0,35.715,36
May 10 2018 01 0,36.417,45
May 11 2018 01 0,37.183,37
May 12 2018 01 0,37.005,42
May 13 2018 01 0,38.251,30
May 14 2018 01 0,38.595,31
May 15 2018 01 0,38.132,33
May 16 2018 01 0,37.425,34
May 17 2018 01 0,36.482,45
May 18 2018 01 0,38.766,31
May 19 2018 01 0,39.583,42
May 20 2018 01 0,37.56,27
May 21 2018 01 0,38.618,31
May 22 2018 01 0,39.194,32
May 23 2018 01 0,40.692,29
May 24 2018 01 0,42.484,22
May 25 2018 01 0,38.745,26
May 26 2018 01 0,36.581,29
May 27 2018 01 0,37.405,32
May 28 2018 01 0,38.605,32
May 29 2018 01 0,36.418,30
May 30 2018 01 0,36.42,30
May 31 2018 01 0,35.887,35
Jun 01 2018 01 0,36.912,39
Jun 02 2018 01 0,37.183,31
Jun 03 2018 01 0,37.579,31
Jun 04 2018 01 0,37.089,33
Jun 05 2018 01 0,37.878,22
Jun 06 2018 01 0,38.345,19
Jun 07 2018 01 0,36.548,32
Jun 08 2018 01 0,38.657,37
Jun 09 2018 01 0,36.637,36
Jun 10 2018 01 0,35.123,38
Jun 11 2018 01 0,35.944,21
Jun 12 2018 01 0,35.078,35
Jun 13 2018 01 0,34.705,30
Jun 14 2018 01 0,36.622,35
Jun 15 2018 01 0,35.694,38
Jun 16 2018 01 0,36.699,30
Jun 17 2018 01 0,42.895,34
Jun 18 2018 01 0,33.956,30
Jun 19 2018 01 0,35.351,33
Jun 20 2018 01 0,34.237,40
Jun 21 2018 01 0,30.319,32
Jun 22 2018 01 0,31.536,50
Jun 23 2018 01 0,29.426,44
Jun 24 2018 01 0,29.682,62
Jun 25 2018 01 0,30.149,37
Jun 26 2018 01 0,29.431,38
Jun 27 2018 01 0,28.364,36
Jun 28 2018 01 0,30.306,46
Jun 29 2018 01 0,30.834,41
Jun 30 2018 01 0,32.494,30
Jul 01 2018 01 0,30.717,36
Jul 02 2018 01 0,29.954,32
Jul 03 2018 01 0,30.753,43
Jul 04 2018 01 0,30.987,43
Jul 05 2018 01 0,31.344,38
Jul 06 2018 01 0,33.218,25
Jul 07 2018 01 0,34.113,41
Jul 08 2018 01 0,33.07,29
Jul 09 2018 01 0,35.017,38
Jul 10 2018 01 0,38.878,43
Jul 11 2018 01 0,37.838,34
Jul 12 2018 01 0,35.819,37
Jul 13 2018 01 0,36.297,30
Jul 14 2018 01 0,37.591,32
Jul 15 2018 01 0,36.925,34
Jul 16 2018 01 0,37.09,31
Jul 17 2018 01 0,37.912,31
Jul 18 2018 01 0,38.32,22
Jul 19 2018 01 0,38.162,35
Jul 20 2018 01 0,37.706,35
Jul 21 2018 01 0,39.162,38
Jul 22 2018 01 0,39.383,48
Jul 23 2018 01 0,39.694,29
Jul 24 2018 01 0,40.713,35
Jul 25 2018 01 0,39.5,28
Jul 26 2018 01 0,40.77,23
Jul 27 2018 01 0,43.192,30
Jul 28 2018 01 0,40.924,30
Jul 29 2018 01 0,38.714,32
Jul 30 2018 01 0,39.945,37
Jul 31 2018 01 0,39.897,37
Aug 01 2018 01 0,40.575,26
Aug 02 2018 01 0,37.422,32
Aug 03 2018 01 0,41.583,66
Aug 04 2018 01 0,42.56,43
Aug 05 2018 01 0,46.063,45
Aug 06 2018 01 0,42.781,41
Aug 07 2018 01 0,40.334,45
Aug 08 2018 01 0,47.403,38
Aug 09 2018 01 0,43.317,27
Aug 10 2018 01 0,39.999,39
Aug 11 2018 01 0,40.581,51
Aug 12 2018 01 0,39.604,45
Aug 13 2018 01 0,41.708,39
Aug 14 2018 01 0,42.609,28
Aug 15 2018 01 0,42.139,27
Aug 16 2018 01 0,42.047,27
Aug 17 2018 01 0,39.713,33
Aug 18 2018 01 0,39.221,37
Aug 19 2018 01 0,39.319,39
Aug 20 2018 01 0,40.989,39
Aug 21 2018 01 0,41.638,33
Aug 22 2018 01 0,40.931,31
Aug 23 2018 01 0,39.734,30
Aug 24 2018 01 0,38.641,35
Aug 25 2018 01 0,40.105,35
Aug 26 2018 01 0,40.676,41
Aug 27 2018 01 0,40.359,38
Aug 28 2018 01 0,42.991,39
Aug 29 2018 01 0,41.332,34
Aug 30 2018 01 0,39.613,56
Aug 31 2018 01 0,39.945,47
Sep 01 2018 01 0,40.795,49
Sep 02 2018 01 0,40.162,41
Sep 03 2018 01 0,40.32,31
Sep 04 2018 01 0,40.021,43
Sep 05 2018 01 0,40.543,38
Sep 06 2018 01 0,42.497,44
Sep 07 2018 01 0,45.083,40
Sep 08 2018 01 0,42.699,59
Sep 09 2018 01 0,41.688,50
Sep 10 2018 01 0,45.022,42
Sep 11 2018 01 0,48.892,64
Sep 12 2018 01 0,44.892,33
Sep 13 2018 01 0,46.447,33
Sep 14 2018 01 0,45.767,42
Sep 15 2018 01 0,46.258,44
Sep 16 2018 01 0,47.428,38
Sep 17 2018 01 0,44.602,36
Sep 18 2018 01 0,46.127,35
Sep 19 2018 01 0,45.034,36
Sep 20 2018 01 0,46.483,26
Sep 21 2018 01 0,45.966,47
Sep 22 2018 01 0,46.112,44
Sep 23 2018 01 0,45.58,52
Sep 24 2018 01 0,46.306,53
Sep 25 2018 01 0,47.806,38
Sep 26 2018 01 0,45.932,37
Sep 27 2018 01 0,46.285,37
Sep 28 2018 01 0,46.702,41
Sep 29 2018 01 0,46.596,36
Sep 30 2018 01 0,44.851,61
Oct 01 2018 01 0,45.641,42
Oct 02 2018 01 0,48.722,40
Oct 03 2018 01 0,48.071,36
Oct 04 2018 01 0,47.481,29
Oct 05 2018 01 0,47.721,38
Oct 06 2018 01 0,50.478,36
Oct 07 2018 01 0,46.942,46
Oct 08 2018 01 0,46.281,46
Oct 09 2018 01 0,46.27,36
Oct 10 2018 01 0,49.041,42
Oct 11 2018 01 0,46.689,41
Oct 12 2018 01 0,49.543,34
Oct 13 2018 01 0,46.983,38
Oct 14 2018 01 0,48.56,39
Oct 15 2018 01 0,54.874,30
Oct 16 2018 01 0,49.97,23
Oct 17 2018 01 0,48.295,33
Oct 18 2018 01 0,47.63,35
Oct 19 2018 01 0,48.038,34
Oct 20 2018 01 0,50.417,29
Oct 21 2018 01 0,51.79,33
Oct 22 2018 01 0,46.991,34
Oct 23 2018 01 0,50.029,28
Oct 24 2018 01 0,46.201,33
Oct 25 2018 01 0,45.868,23
Oct 26 2018 01 0,48.933,34
Oct 27 2018 01 0,47.152,31
Oct 28 2018 01 0,49.081,38
Oct 29 2018 01 0,44.722,34
Oct 30 2018 01 0,46.754,24
Oct 31 2018 01 0,44.42,29
Nov 01 2018 01 0,45.032,37
Nov 02 2018 01 0,46.919,34
Nov 03 2018 01 0,49.375,44
Nov 04 2018 01 0,49.384,29
Nov 05 2018 01 0,46.671,37
Nov 06 2018 01 0,47.068,29
Nov 07 2018 01 0,49.58,31
Nov 08 2018 01 0,46.702,36
Nov 09 2018 01 0,43.596,47
Nov 10 2018 01 0,43.937,43
Nov 11 2018 01 0,45.303,37
Nov 12 2018 01 0,46.908,30
Nov 13 2018 01 0,45.124,19
Nov 14 2018 01 0,44.819,40
Nov 15 2018 01 0,45.841,31
Nov 16 2018 01 0,46.532,46
Nov 17 2018 01 0,47.346,36
Nov 18 2018 01 0,48.258,42
Nov 19 2018 01 0,47.98,33
Nov 20 2018 01 0,47.201,30
Nov 21 2018 01 0,45.536,31
Nov 22 2018 01 0,44.412,28
Nov 23 2018 01 0,43.691,50
Nov 24 2018 01 0,44.477,32
Nov 25 2018 01 0,43.706,42
Nov 26 2018 01 0,44.595,32
Nov 27 2018 01 0,43.515,33
Nov 28 2018 01 0,45.804,27
Nov 29 2018 01 0,47.432,26
Nov 30 2018 01 0,44.35,34
Dec 01 2018 01 0,43.672,33
Dec 02 2018 01 0,45.542,34
Dec 03 2018 01 0,44.167,34
Dec 04 2018 01 0,46.571,25
Dec 05 2018 01 0,46.03,26
Dec 06 2018 01 0,54.681,26
Dec 07 2018 01 0,45.152,48
Dec 08 2018 01 0,44.695,53
Dec 09 2018 01 0,44.439,46
Dec 10 2018 01 0,45.262,42
Dec 11 2018 01 0,47.121,38
Dec 12 2018 01 0,45.592,46
Dec 13 2018 01 0,46.407,34
Dec 14 2018 01 0,46.591,41
Dec 15 2018 01 0,48.265,37
Dec 16 2018 01 0,47.754,50
Dec 17 2018 01 0,45.657,34
Dec 18 2018 01 0,47.198,44
Dec 19 2018 01 0,47.844,32
Dec 20 2018 01 0,44.478,37
Dec 21 2018 01 0,46.019,43
Dec 22 2018 01 0,45.144,51
Dec 23 2018 01 0,46.375,48
Dec 24 2018 01 0,45.054,47
Dec 25 2018 01 0,45.594,47
Dec 26 2018 01 0,49.623,44
Dec 27 2018 01 0,48.903,42
Dec 28 2018 01 0,50.131,40
Dec 29 2018 01 0,50.717,55
Dec 30 2018 01 0,54.584,50
Dec 31 2018 01 0,51.007,43
Jan 01 2019 01 0,49.138,50
Jan 02 2019 01 0,47.985,60
Jan 03 2019 01 0,49.622,57
Jan 04 2019 01 0,49.505,36
Jan 05 2019 01 0,53.376,48
Jan 06 2019 01 0,53.973,51
Jan 07 2019 01 0,51.088,53
Jan 08 2019 01 0,54.733,34
Jan 09 2019 01 0,54.303,45
Jan 10 2019 01 0,54.441,40
Jan 11 2019 01 0,56.12,37
Jan 12 2019 01 0,57.696,50
Jan 13 2019 01 0,57.269,39
Jan 14 2019 01 0,53.724,31
Jan 15 2019 01 0,56.305,36
Jan 16 2019 01 0,54.699,46
Jan 17 2019 01 0,52.016,41
Jan 18 2019 01 0,53.242,40
Jan 19 2019 01 0,54.009,52
Jan 20 2019 01 0,54.05,36
Jan 21 2019 01 0,52.561,53
Jan 22 2019 01 0,53.489,40
Jan 23 2019 01 0,53.123,42
Jan 24 2019 01 0,56.5,39
Jan 25 2019 01 0,55.536,45
Jan 26 2019 01 0,56.805,51
Jan 27 2019 01 0,55.49,53
Jan 28 2019 01 0,54.797,42
Jan 29 2019 01 0,54.764,37
Jan 30 2019 01 0,55.493,36
Jan 31 2019 01 0,55.784,45
Feb 01 2019 01 0,57.813,40
Feb 02 2019 01 0,56.943,50
Feb 03 2019 01 0,56.726,43
Feb 04 2019 01 0,56.065,52
Feb 05 2019 01 0,52.87,61
Feb 06 2019 01 0,52.984,43
Feb 07 2019 01 0,51.943,87
Feb 08 2019 01 0,53.923,60
Feb 09 2019 01 0,53.118,42
Feb 10 2019 01 0,50.497,49
Feb 11 2019 01 0,51.463,42
Feb 12 2019 01 0,54.371,37
Feb 13 2019 01 0,51.553,42
Feb 14 2019 01 0,52.014,47
Feb 15 2019 01 0,56.72,45
Feb 16 2019 01 0,55.063,49
Feb 17 2019 01 0,56.285,54
Feb 18 2019 01 0,55.254,46
Feb 19 2019 01 0,54.629,60
Feb 20 2019 01 0,55.464,32
Feb 21 2019 01 0,54.414,37
Feb 22 2019 01 0,55.237,43
Feb 23 2019 01 0,56.016,60
Feb 24 2019 01 0,54.449,49
Feb 25 2019 01 0,55.888,48
Feb 26 2019 01 0,55.687,41
Feb 27 2019 01 0,54.609,44
Feb 28 2019 01 0,57.073,40
Mar 01 2019 01 0,54.793,50
Mar 02 2019 01 0,56.482,70
Mar 03 2019 01 0,55.9,63
Mar 04 2019 01 0,55.681,49
Mar 05 2019 01 0,56.505,48
Mar 06 2019 01 0,57.709,47
Mar 07 2019 01 0,59.293,34
Mar 08 2019 01 0,57.372,47
Mar 09 2019 01 0,60.224,40
Mar 10 2019 01 0,64.965,29
Mar 11 2019 01 0,61.114,45
Mar 12 2019 01 0,61.787,49
Mar 13 2019 01 0,63.824,34
Mar 14 2019 01 0,64.586,53
Mar 15 2019 01 0,61.911,43
Mar 16 2019 01 0,64.057,60
Mar 17 2019 01 0,66.636,65
Mar 18 2019 01 0,67.493,55
Mar 19 2019 01 0,69.355,56
Mar 20 2019 01 0,71.66,59
Mar 21 2019 01 0,74.058,52
Mar 22 2019 01 0,73.244,52
Mar 23 2019 01 0,71.239,76
Mar 24 2019 01 0,71.583,60
Mar 25 2019 01 0,73.315,64
Mar 26 2019 01 0,73.691,62
Mar 27 2019 01 0,78.069,74
Mar 28 2019 01 0,81.628,63
Mar 29 2019 01 0,79.502,82
Mar 30 2019 01 0,78.848,64
Mar 31 2019 01 0,84.508,58
Apr 01 2019 01 0,83.902,55
Apr 02 2019 01 0,85.9,43
Apr 03 2019 01 0,79.271,37
Apr 04 2019 01 0,79.55,33
Apr 05 2019 01 0,84.042,48
Apr 06 2019 01 0,67.495,29
Apr 07 2019 01 0,65.686,53
Apr 08 2019 01 0,63.763,37
Apr 09 2019 01 0,64.616,39
Apr 10 2019 01 0,63.515,38
Apr 11 2019 01 0,63.357,42
Apr 12 2019 01 0,59.482,33
Apr 13 2019 01 0,56.709,50
Apr 14 2019 01 0,58.044,38
Apr 15 2019 01 0,55.795,39
Apr 16 2019 01 0,55.239,43
Apr 17 2019 01 0,56.041,38
Apr 18 2019 01 0,55.454,33
Apr 19 2019 01 0,55.126,59
Apr 20 2019 01 0,52.878,38
Apr 21 2019 01 0,52.806,50
Apr 22 2019 01 0,51.338,34
Apr 23 2019 01 0,54.274,59
Apr 24 2019 01 0,52.81,38
Apr 25 2019 01 0,61.999,37
Apr 26 2019 01 0,52.093,28
Apr 27 2019 01 0,49.806,42
Apr 28 2019 01 0,51.298,44
Apr 29 2019 01 0,50.514,38
Apr 30 2019 01 0,50.424,38
May 01 2019 01 0,50.77,40
May 02 2019 01 0,48.624,54
May 03 2019 01 0,51.102,36
May 04 2019 01 0,48.603,47
May 05 2019 01 0,49.16,51
May 06 2019 01 0,49.261,41
May 07 2019 01 0,49.369,35
May 08 2019 01 0,47.887,48
May 09 2019 01 0,48.798,36
May 10 2019 01 0,46.875,44
May 11 2019 01 0,49.044,49
May 12 2019 01 0,49.141,67
May 13 2019 01 0,47.048,42
May 14 2019 01 0,50.885,49
May 15 2019 01 0,69.255,48
May 16 2019 01 0,51.534,59
May 17 2019 01 0,52.209,54
May 18 2019 01 0,53.208,46
May 19 2019 01 0,51.949,43
May 20 2019 01 0,52.468,45
May 21 2019 01 0,53.482,56
May 22 2019 01 0,54.077,38
May 23 2019 01 0,54.324,37
May 24 2019 01 0,52.264,48
May 25 2019 01 0,52.187,52
May 26 2019 01 0,51.267,44
May 27 2019 01 0,50.796,43
May 28 2019 01 0,51.171,38
May 29 2019 01 0,51.647,49
May 30 2019 01 0,49.407,37
May 31 2019 01 0,50.907,48
Jun 01 2019 01 0,51.717,54
Jun 02 2019 01 0,50.658,54
Jun 03 2019 01 0,50.632,51
Jun 04 2019 01 0,50.164,52
Jun 05 2019 01 0,52.323,45
Jun 06 2019 01 0,53.075,44
Jun 07 2019 01 0,52.681,42
Jun 08 2019 01 0,52.207,39
Jun 09 2019 01 0,50.091,55
Jun 10 2019 01 0,51.116,51
Jun 11 2019 01 0,49.564,40
Jun 12 2019 01 0,48.693,58
Jun 13 2019 01 0,50.922,56
Jun 14 2019 01 0,50.207,62
Jun 15 2019 01 0,55.805,45
Jun 16 2019 01 0,49.82,56
Jun 17 2019 01 0,49.111,43
Jun 18 2019 01 0,49.823,43
Jun 19 2019 01 0,50.286,53
Jun 20 2019 01 0,50.538,37
Jun 21 2019 01 0,51.972,45
Jun 22 2019 01 0,50.005,52
Jun 23 2019 01 0,56.18,41
Jun 24 2019 01 0,50.944,47
Jun 25 2019 01 0,50.755,49
Jun 26 2019 01 0,49.29,75
Jun 27 2019 01 0,50.986,50
Jun 28 2019 01 0,49.695,43
Jun 29 2019 01 0,51.596,43
Jun 30 2019 01 0,50.038,51
Jul 01 2019 01 0,51.01,59
Jul 02 2019 01 0,52.051,53
Jul 03 2019 01 0,50.239,53
Jul 04 2019 01 0,50.628,35
Jul 05 2019 01 0,51.405,40
Jul 06 2019 01 0,48.754,49
Jul 07 2019 01 0,51.885,45
Jul 08 2019 01 0,51.13,53
Jul 09 2019 01 0,51.016,36
Jul 10 2019 01 0,52.228,46
Jul 11 2019 01 0,53.265,34
Jul 12 2019 01 0,55.833,41
Jul 13 2019 01 0,53.855,42
Jul 14 2019 01 0,56.147,44
Jul 15 2019 01 0,56.669,49
Jul 16 2019 01 0,53.136,41
Jul 17 2019 01 0,55.436,40
Jul 18 2019 01 0,54.584,37
Jul 19 2019 01 0,57.047,43
Jul 20 2019 01 0,57.293,34
Jul 21 2019 01 0,56.695,45
Jul 22 2019 01 0,54.033,41
Jul 23 2019 01 0,55.056,45
Jul 24 2019 01 0,56.047,39
Jul 25 2019 01 0,55.211,50
Jul 26 2019 01 0,53.11,54
Jul 27 2019 01 0,55.91,42
Jul 28 2019 01 0,53.566,49
Jul 29 2019 01 0,55.282,50
Jul 30 2019 01 0,54.29,35
Jul 31 2019 01 0,55.189,38
Aug 01 2019 01 0,56.385,32
Aug 02 2019 01 0,53.999,45
Aug 03 2019 01 0,54.875,47
Aug 04 2019 01 0,54.831,52
Aug 05 2019 01 0,62.229,39
Aug 06 2019 01 0,54.088,58
Aug 07 2019 01 0,55.844,41
Aug 08 2019 01 0,55.676,51
Aug 09 2019 01 0,55.162,48
Aug 10 2019 01 0,58.542,49
Aug 11 2019 01 0,58.36,47
Aug 12 2019 01 0,60.68,55
Aug 13 2019 01 0,59.986,45
Aug 14 2019 01 0,57.558,52
Aug 15 2019 01 0,55.593,64
Aug 16 2019 01 0,55.643,72
Aug 17 2019 01 0,55.905,63
Aug 18 2019 01 0,57.128,58
Aug 19 2019 01 0,55.063,52
Aug 20 2019 01 0,56.181,51
Aug 21 2019 01 0,54.074,42
Aug 22 2019 01 0,55.626,57
Aug 23 2019 01 0,59.49,66
Aug 24 2019 01 0,55.425,50
Aug 25 2019 01 0,55.844,48
Aug 26 2019 01 0,55.541,50
Aug 27 2019 01 0,54.785,58
Aug 28 2019 01 0,55.992,51
Aug 29 2019 01 0,56.752,38
Aug 30 2019 01 0,58.031,59
Aug 31 2019 01 0,58.27,54
Sep 01 2019 01 0,57.341,59
Sep 02 2019 01 0,56.863,56
Sep 03 2019 01 0,61.873,41
Sep 04 2019 01 0,59.841,40
Sep 05 2019 01 0,61.683,42
Sep 06 2019 01 0,61.882,63
Sep 07 2019 01 0,61.545,73
Sep 08 2019 01 0,59.761,95
Sep 09 2019 01 0,61.421,46
Sep 10 2019 01 0,75.162,60
Sep 11 2019 01 0,60.751,59
Sep 12 2019 01 0,62.219,43
Sep 13 2019 01 0,60.759,50
Sep 14 2019 01 0,64.742,60
Sep 15 2019 01 0,66.099,44
Sep 16 2019 01 0,64.463,62
Sep 17 2019 01 0,63.579,42
Sep 18 2019 01 0,67.725,50
Sep 19 2019 01 0,65.131,42
Sep 20 2019 01 0,65.737,53
Sep 21 2019 01 0,68.067,51
Sep 22 2019 01 0,66.287,60
Sep 23 2019 01 0,65.407,45
Sep 24 2019 01 0,72.269,46
Sep 25 2019 01 0,64.456,47
Sep 26 2019 01 0,66.083,56
Sep 27 2019 01 0,68.549,45
Sep 28 2019 01 0,68.082,69
Sep 29 2019 01 0,66.169,41
Sep 30 2019 01 0,65.368,48
Oct 01 2019 01 0,67.221,41
Oct 02 2019 01 0,66.453,42
Oct 03 2019 01 0,65.917,51
Oct 04 2019 01 0,68.027,47
Oct 05 2019 01 0,69.015,52
Oct 06 2019 01 0,69.028,66
Oct 07 2019 01 0,66.483,62
Oct 08 2019 01 0,67.941,56
Oct 09 2019 01 0,74.9,38
Oct 10 2019 01 0,70.69,53
Oct 11 2019 01 0,70.788,48
Oct 12 2019 01 0,71.349,64
Oct 13 2019 01 0,71.943,38
Oct 14 2019 01 0,72.931,52
Oct 15 2019 01 0,75.494,33
Oct 16 2019 01 0,73.039,40
Oct 17 2019 01 0,74.485,42
Oct 18 2019 01 0,74.921,78
Oct 19 2019 01 0,71.776,72
Oct 20 2019 01 0,70.562,72
Oct 21 2019 01 0,72.391,66
Oct 22 2019 01 0,70.616,44
Oct 23 2019 01 0,68.885,40
Oct 24 2019 01 0,68.902,55
Oct 25 2019 01 0,69.671,61
Oct 26 2019 01 0,71.016,58
Oct 27 2019 01 0,68.343,49
Oct 28 2019 01 0,66.237,49
Oct 29 2019 01 0,67.734,66
Oct 30 2019 01 0,67.229,67
Oct 31 2019 01 0,69.639,53
Nov 01 2019 01 0,69.855,67
Nov 02 2019 01 0,73.029,57
Nov 03 2019 01 0,70.653,59
Nov 04 2019 01 0,73.671,50
Nov 05 2019 01 0,70.7,40
Nov 06 2019 01 0,72.317,56
Nov 07 2019 01 0,74.164,44
Nov 08 2019 01 0,72.621,59
Nov 09 2019 01 0,71.81,82
Nov 10 2019 01 0,72.411,66
Nov 11 2019 01 0,72.35,67
Nov 12 2019 01 0,70.163,47
Nov 13 2019 01 0,70.008,46
Nov 14 2019 01 0,73.097,44
Nov 15 2019 01 0,70.151,62
Nov 16 2019 01 0,70.468,55
Nov 17 2019 01 0,70.881,53
Nov 18 2019 01 0,74.193,57
Nov 19 2019 01 0,56.977,198
Nov 20 2019 01 0,57.466,57
Nov 21 2019 01 0,58.279,52
Nov 22 2019 01 0,61.081,49
Nov 23 2019 01 0,57.676,76
Nov 24 2019 01 0,59.073,96
Nov 25 2019 01 0,59.052,51
Nov 26 2019 01 0,59.144,70
Nov 27 2019 01 0,56.084,54
Nov 28 2019 01 0,56.641,62
Nov 29 2019 01 0,58.351,50
Nov 30 2019 01 0,60.908,61
Dec 01 2019 01 0,59.167,57
Dec 02 2019 01 0,55.973,65
Dec 03 2019 01 0,58.012,59
Dec 04 2019 01 0,57.841,45
Dec 05 2019 01 0,59.356,53
Dec 06 2019 01 0,58.381,66
Dec 07 2019 01 0,62.511,55
Dec 08 2019 01 0,60.833,85
Dec 09 2019 01 0,58.675,66
Dec 10 2019 01 0,60.865,56
Dec 11 2019 01 0,62.483,70
Dec 12 2019 01 0,62.122,59
Dec 13 2019 01 0,64.159,46
Dec 14 2019 01 0,61.096,65
Dec 15 2019 01 0,61.371,80
Dec 16 2019 01 0,63.376,50
Dec 17 2019 01 0,58.522,80
Dec 18 2019 01 0,59.11,68
Dec 19 2019 01 0,60.653,62
Dec 20 2019 01 0,57.594,91
Dec 21 2019 01 0,56.941,70
Dec 22 2019 01 0,58.629,92
Dec 23 2019 01 0,59.553,70
Dec 24 2019 01 0,61.265,71
Dec 25 2019 01 0,61.074,87
Dec 26 2019 01 0,60.808,69
Dec 27 2019 01 0,62.576,92
Dec 28 2019 01 0,63.114,83
Dec 29 2019 01 0,62.017,76
Dec 30 2019 01 0,61.399,95
Dec 31 2019 01 0,61.404,89
Jan 01 2020 01 0,59.87,114
Jan 02 2020 01 0,61.383,103
Jan 03 2020 01 0,62.952,85
Jan 04 2020 01 0,63.462,82
Jan 05 2020 01 0,64.624,90
Jan 06 2020 01 0,65.312,98
Jan 07 2020 01 0,66.291,73
Jan 08 2020 01 0,64.283,69
Jan 09 2020 01 0,64.991,66
Jan 10 2020 01 0,63.869,81
Jan 11 2020 01 0,65.455,102
Jan 12 2020 01 0,63.539,96
Jan 13 2020 01 0,63.072,87
Jan 14 2020 01 0,64.926,66
Jan 15 2020 01 0,63.877,89
Jan 16 2020 01 0,64.903,64
Jan 17 2020 01 0,65.167,34
Jan 17 2020 16 0,65.399,8
Jan 17 2020 17 0,65.586,5
Jan 17 2020 18 0,65.614,7
Jan 17 2020 19 0,65.303,4
Jan 17 2020 20 0,65.359,5
Jan 17 2020 21 0,62.477,3
Jan 17 2020 22 0,67.575,1
Jan 17 2020 23 0,64.276,3
Jan 18 2020 01 0,66.069,4
Jan 18 2020 02 0,64.046,4
Jan 18 2020 03 0,64.405,1
Jan 18 2020 04 0,66.642,1
Jan 18 2020 05 0,64.581,2
Jan 18 2020 06 0,67.445,1
Jan 18 2020 07 0,66.849,3
Jan 18 2020 09 0,67.291,4
Jan 18 2020 10 0,65.456,3
Jan 18 2020 11 0,66.908,4
Jan 18 2020 12 0,67.195,4
Jan 18 2020 13 0,66.65,5
Jan 18 2020 14 0,67.184,2
Jan 18 2020 15 0,65.87,7
Jan 18 2020 16 0,69.148,3
Jan 18 2020 17 0,69.185,5
Jan 18 2020 18 0,67.683,10
Jan 18 2020 19 0,67.099,2
Jan 18 2020 20 0,68.309,4
Jan 18 2020 21 0,67.604,5
Jan 18 2020 22 0,67.962,6
Jan 18 2020 23 0,65.91,5
Jan 19 2020 00 0,69.78,2
Jan 19 2020 02 0,69.837,2
Jan 19 2020 03 0,66.779,2
Jan 19 2020 04 0,66.022,1
Jan 19 2020 06 0,90.855,1
Jan 19 2020 07 0,68.141,1
Jan 19 2020 08 0,68.132,3
Jan 19 2020 09 0,70.636,1
Jan 19 2020 10 0,70.196,2
Jan 19 2020 11 0,68.495,5
Jan 19 2020 12 0,67.568,3
Jan 19 2020 13 0,69.799,5
Jan 19 2020 14 0,68.931,4
Jan 19 2020 15 0,70.872,4
Jan 19 2020 16 0,67.777,11
Jan 19 2020 17 0,68.139,9
Jan 19 2020 18 0,69.429,4
Jan 19 2020 19 0,68.282,4
Jan 19 2020 20 0,65.302,4
Jan 19 2020 21 0,66.248,4
Jan 19 2020 23 0,62.431,3
Jan 20 2020 00 0,56.29,1
Jan 20 2020 03 0,64.703,2
Jan 20 2020 04 0,68.793,4
Jan 20 2020 05 0,65.302,1
Jan 20 2020 06 0,654.162,1
Jan 20 2020 07 0,67.807,2
Jan 20 2020 08 0,64.935,2
Jan 20 2020 09 0,67.358,2
Jan 20 2020 10 0,67.571,3
Jan 20 2020 11 0,67.005,1
Jan 20 2020 12 0,67.968,7
Jan 20 2020 13 0,67.452,4
Jan 20 2020 14 0,67.346,3
Jan 20 2020 15 0,66.929,7
Jan 20 2020 16 0,66.449,2
Jan 20 2020 17 0,65.671,4
Jan 20 2020 18 0,67.328,10
Jan 20 2020 19 0,67.55,3
Jan 20 2020 20 0,65.91,3
